{'n_target': 20000, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.9133999943733215, 'acc-pilot-train': 0.9925500154495239, 'acc-rw-test': 0.9601500034332275, 'acc-rw-train': 0.9609500169754028, 'acc-ls-test': 0.9610000252723694, 'acc-ls-train': 0.9645500183105469, 'acc-oracle': 0.9517999887466431, 'gold-standard': 0.9729999899864197}
{'n_target': 500, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.9240000247955322, 'acc-pilot-train': 0.9972500205039978, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.970550000667572, 'acc-ls-test': 0.9739999771118164, 'acc-ls-train': 0.9264000058174133, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9779999852180481}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 6, 'acc-pilot-test': 0.923799991607666, 'acc-pilot-train': 0.9923999905586243, 'acc-rw-test': 0.9616000056266785, 'acc-rw-train': 0.9718000292778015, 'acc-ls-test': 0.9643999934196472, 'acc-ls-train': 0.9433500170707703, 'acc-oracle': 0.9570000171661377, 'gold-standard': 0.9769999980926514}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 9, 'acc-pilot-test': 0.8784999847412109, 'acc-pilot-train': 0.9955999851226807, 'acc-rw-test': 0.9541500210762024, 'acc-rw-train': 0.9607999920845032, 'acc-ls-test': 0.9456999897956848, 'acc-ls-train': 0.9700000286102295, 'acc-oracle': 0.9251499772071838, 'gold-standard': 0.9879999756813049}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 8, 'acc-pilot-test': 0.8479999899864197, 'acc-pilot-train': 0.9937499761581421, 'acc-rw-test': 0.9570000171661377, 'acc-rw-train': 0.9465000033378601, 'acc-ls-test': 0.953000009059906, 'acc-ls-train': 0.9592000246047974, 'acc-oracle': 0.9319999814033508, 'gold-standard': 0.9829999804496765}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 6, 'acc-pilot-test': 0.972000002861023, 'acc-pilot-train': 0.9921500086784363, 'acc-rw-test': 0.9610000252723694, 'acc-rw-train': 0.9908000230789185, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9858499765396118, 'acc-oracle': 0.972000002861023, 'gold-standard': 0.9610000252723694}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 11, 'acc-pilot-test': 0.9684000015258789, 'acc-pilot-train': 0.9845499992370605, 'acc-rw-test': 0.9606999754905701, 'acc-rw-train': 0.9879999756813049, 'acc-ls-test': 0.9635999798774719, 'acc-ls-train': 0.8950999975204468, 'acc-oracle': 0.9718000292778015, 'gold-standard': 0.9750000238418579}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 14, 'acc-pilot-test': 0.9203500151634216, 'acc-pilot-train': 0.9942499995231628, 'acc-rw-test': 0.9514999985694885, 'acc-rw-train': 0.9747499823570251, 'acc-ls-test': 0.9624000191688538, 'acc-ls-train': 0.9769999980926514, 'acc-oracle': 0.9517499804496765, 'gold-standard': 0.9739999771118164}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 4, 'acc-pilot-test': 0.9769999980926514, 'acc-pilot-train': 0.9933500289916992, 'acc-rw-test': 0.9629999995231628, 'acc-rw-train': 0.9865000247955322, 'acc-ls-test': 0.9760000109672546, 'acc-ls-train': 0.9934999942779541, 'acc-oracle': 0.9760000109672546, 'gold-standard': 0.9729999899864197}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.9638000130653381, 'acc-pilot-train': 0.9923499822616577, 'acc-rw-test': 0.9625999927520752, 'acc-rw-train': 0.9872999787330627, 'acc-ls-test': 0.9648000001907349, 'acc-ls-train': 0.9621999859809875, 'acc-oracle': 0.9688000082969666, 'gold-standard': 0.9760000109672546}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 11, 'acc-pilot-test': 0.9800000190734863, 'acc-pilot-train': 0.9934999942779541, 'acc-rw-test': 0.9639999866485596, 'acc-rw-train': 0.9937499761581421, 'acc-ls-test': 0.9750000238418579, 'acc-ls-train': 0.9873499870300293, 'acc-oracle': 0.9800000190734863, 'gold-standard': 0.968999981880188}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 17, 'acc-pilot-test': 0.9549999833106995, 'acc-pilot-train': 0.9936000108718872, 'acc-rw-test': 0.968999981880188, 'acc-rw-train': 0.9778000116348267, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9862499833106995, 'acc-oracle': 0.9629999995231628, 'gold-standard': 0.9610000252723694}
{'n_target': 500, 'pi_target': 0.3, 'iter': 8, 'acc-pilot-test': 0.9660000205039978, 'acc-pilot-train': 0.9948499798774719, 'acc-rw-test': 0.9620000123977661, 'acc-rw-train': 0.9911500215530396, 'acc-ls-test': 0.9800000190734863, 'acc-ls-train': 0.9835500121116638, 'acc-oracle': 0.9800000190734863, 'gold-standard': 0.972000002861023}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.8902999758720398, 'acc-pilot-train': 0.9956499934196472, 'acc-rw-test': 0.949999988079071, 'acc-rw-train': 0.9159500002861023, 'acc-ls-test': 0.9562000036239624, 'acc-ls-train': 0.9219499826431274, 'acc-oracle': 0.9423999786376953, 'gold-standard': 0.9750000238418579}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9580000042915344, 'acc-pilot-train': 0.9904999732971191, 'acc-rw-test': 0.9639999866485596, 'acc-rw-train': 0.9857000112533569, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9800500273704529, 'acc-oracle': 0.9700000286102295, 'gold-standard': 0.972000002861023}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 7, 'acc-pilot-test': 0.8709999918937683, 'acc-pilot-train': 0.9944000244140625, 'acc-rw-test': 0.9539999961853027, 'acc-rw-train': 0.9674000144004822, 'acc-ls-test': 0.9639999866485596, 'acc-ls-train': 0.9444000124931335, 'acc-oracle': 0.9449999928474426, 'gold-standard': 0.9710000157356262}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 14, 'acc-pilot-test': 0.9678999781608582, 'acc-pilot-train': 0.980400025844574, 'acc-rw-test': 0.9714999794960022, 'acc-rw-train': 0.9943000078201294, 'acc-ls-test': 0.9678999781608582, 'acc-ls-train': 0.9804999828338623, 'acc-oracle': 0.9678999781608582, 'gold-standard': 0.9789999723434448}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 2, 'acc-pilot-test': 0.9592000246047974, 'acc-pilot-train': 0.989549994468689, 'acc-rw-test': 0.9666500091552734, 'acc-rw-train': 0.9867500066757202, 'acc-ls-test': 0.9656000137329102, 'acc-ls-train': 0.9921000003814697, 'acc-oracle': 0.9632499814033508, 'gold-standard': 0.9710000157356262}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 4, 'acc-pilot-test': 0.9584000110626221, 'acc-pilot-train': 0.9900500178337097, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.9730499982833862, 'acc-ls-test': 0.9688000082969666, 'acc-ls-train': 0.985450029373169, 'acc-oracle': 0.9643999934196472, 'gold-standard': 0.9670000076293945}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 11, 'acc-pilot-test': 0.9695500135421753, 'acc-pilot-train': 0.9890499711036682, 'acc-rw-test': 0.9714999794960022, 'acc-rw-train': 0.9911999702453613, 'acc-ls-test': 0.9694499969482422, 'acc-ls-train': 0.9890499711036682, 'acc-oracle': 0.9695500135421753, 'gold-standard': 0.9750000238418579}
{'n_target': 500, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.972000002861023, 'acc-pilot-train': 0.9926000237464905, 'acc-rw-test': 0.9620000123977661, 'acc-rw-train': 0.9793000221252441, 'acc-ls-test': 0.9800000190734863, 'acc-ls-train': 0.9788500070571899, 'acc-oracle': 0.9760000109672546, 'gold-standard': 0.9789999723434448}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9292500019073486, 'acc-pilot-train': 0.9941499829292297, 'acc-rw-test': 0.9626500010490417, 'acc-rw-train': 0.9830499887466431, 'acc-ls-test': 0.9613500237464905, 'acc-ls-train': 0.9711499810218811, 'acc-oracle': 0.9527000188827515, 'gold-standard': 0.968999981880188}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9577000141143799, 'acc-pilot-train': 0.9940999746322632, 'acc-rw-test': 0.9584000110626221, 'acc-rw-train': 0.9929500222206116, 'acc-ls-test': 0.9672999978065491, 'acc-ls-train': 0.9761000275611877, 'acc-oracle': 0.9657999873161316, 'gold-standard': 0.9829999804496765}
{'n_target': 500, 'pi_target': 0.1, 'iter': 19, 'acc-pilot-test': 0.906000018119812, 'acc-pilot-train': 0.9960500001907349, 'acc-rw-test': 0.9620000123977661, 'acc-rw-train': 0.9423999786376953, 'acc-ls-test': 0.9739999771118164, 'acc-ls-train': 0.9390000104904175, 'acc-oracle': 0.9559999704360962, 'gold-standard': 0.9670000076293945}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 3, 'acc-pilot-test': 0.9613999724388123, 'acc-pilot-train': 0.9946500062942505, 'acc-rw-test': 0.9613999724388123, 'acc-rw-train': 0.9912999868392944, 'acc-ls-test': 0.9685999751091003, 'acc-ls-train': 0.981249988079071, 'acc-oracle': 0.968999981880188, 'gold-standard': 0.9779999852180481}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.8840000033378601, 'acc-pilot-train': 0.9959999918937683, 'acc-rw-test': 0.9120000004768372, 'acc-rw-train': 0.9811999797821045, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.881600022315979, 'acc-oracle': 0.949999988079071, 'gold-standard': 0.9800000190734863}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 14, 'acc-pilot-test': 0.9700999855995178, 'acc-pilot-train': 0.9898499846458435, 'acc-rw-test': 0.9628999829292297, 'acc-rw-train': 0.9882500171661377, 'acc-ls-test': 0.9642500281333923, 'acc-ls-train': 0.9556499719619751, 'acc-oracle': 0.9696999788284302, 'gold-standard': 0.9710000157356262}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 2, 'acc-pilot-test': 0.9452999830245972, 'acc-pilot-train': 0.9900000095367432, 'acc-rw-test': 0.967199981212616, 'acc-rw-train': 0.9853500127792358, 'acc-ls-test': 0.9682999849319458, 'acc-ls-train': 0.9484500288963318, 'acc-oracle': 0.9632999897003174, 'gold-standard': 0.9649999737739563}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 9, 'acc-pilot-test': 0.9544500112533569, 'acc-pilot-train': 0.9919000267982483, 'acc-rw-test': 0.9679499864578247, 'acc-rw-train': 0.9871000051498413, 'acc-ls-test': 0.9679499864578247, 'acc-ls-train': 0.9845499992370605, 'acc-oracle': 0.9650999903678894, 'gold-standard': 0.9810000061988831}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 7, 'acc-pilot-test': 0.9509999752044678, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9610000252723694, 'acc-rw-train': 0.9919999837875366, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9585999846458435, 'acc-oracle': 0.9660000205039978, 'gold-standard': 0.9710000157356262}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.8766000270843506, 'acc-pilot-train': 0.9947500228881836, 'acc-rw-test': 0.9157999753952026, 'acc-rw-train': 0.9807999730110168, 'acc-ls-test': 0.9610000252723694, 'acc-ls-train': 0.9068499803543091, 'acc-oracle': 0.9434000253677368, 'gold-standard': 0.9760000109672546}
{'n_target': 500, 'pi_target': 0.3, 'iter': 10, 'acc-pilot-test': 0.9359999895095825, 'acc-pilot-train': 0.9924499988555908, 'acc-rw-test': 0.9620000123977661, 'acc-rw-train': 0.987500011920929, 'acc-ls-test': 0.9480000138282776, 'acc-ls-train': 0.9868000149726868, 'acc-oracle': 0.9480000138282776, 'gold-standard': 0.984000027179718}
{'n_target': 500, 'pi_target': 0.3, 'iter': 4, 'acc-pilot-test': 0.9620000123977661, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9800000190734863, 'acc-rw-train': 0.9887499809265137, 'acc-ls-test': 0.9800000190734863, 'acc-ls-train': 0.9864000082015991, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9639999866485596}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 12, 'acc-pilot-test': 0.9710000157356262, 'acc-pilot-train': 0.9890499711036682, 'acc-rw-test': 0.9769999980926514, 'acc-rw-train': 0.98785001039505, 'acc-ls-test': 0.9710000157356262, 'acc-ls-train': 0.9889500141143799, 'acc-oracle': 0.9710000157356262, 'gold-standard': 0.9710000157356262}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 5, 'acc-pilot-test': 0.9351000189781189, 'acc-pilot-train': 0.992900013923645, 'acc-rw-test': 0.9731000065803528, 'acc-rw-train': 0.9617999792098999, 'acc-ls-test': 0.9706000089645386, 'acc-ls-train': 0.9769999980926514, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9760000109672546}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.8859999775886536, 'acc-pilot-train': 0.9941999912261963, 'acc-rw-test': 0.954200029373169, 'acc-rw-train': 0.9301000237464905, 'acc-ls-test': 0.9615499973297119, 'acc-ls-train': 0.9252499938011169, 'acc-oracle': 0.9451500177383423, 'gold-standard': 0.968999981880188}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 12, 'acc-pilot-test': 0.9053999781608582, 'acc-pilot-train': 0.9957500100135803, 'acc-rw-test': 0.9527000188827515, 'acc-rw-train': 0.9289500117301941, 'acc-ls-test': 0.9656999707221985, 'acc-ls-train': 0.8609499931335449, 'acc-oracle': 0.9577000141143799, 'gold-standard': 0.9860000014305115}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 0, 'acc-pilot-test': 0.8867499828338623, 'acc-pilot-train': 0.9958000183105469, 'acc-rw-test': 0.937250018119812, 'acc-rw-train': 0.9614499807357788, 'acc-ls-test': 0.9583500027656555, 'acc-ls-train': 0.9457499980926514, 'acc-oracle': 0.93954998254776, 'gold-standard': 0.9879999756813049}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 16, 'acc-pilot-test': 0.9657999873161316, 'acc-pilot-train': 0.9903500080108643, 'acc-rw-test': 0.9733999967575073, 'acc-rw-train': 0.9896000027656555, 'acc-ls-test': 0.9657999873161316, 'acc-ls-train': 0.9901000261306763, 'acc-oracle': 0.9657999873161316, 'gold-standard': 0.9670000076293945}
{'n_target': 500, 'pi_target': 0.5, 'iter': 10, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9923999905586243, 'acc-rw-test': 0.9660000205039978, 'acc-rw-train': 0.9876000285148621, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9923499822616577, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9750000238418579}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 15, 'acc-pilot-test': 0.9745000004768372, 'acc-pilot-train': 0.9901000261306763, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.9879500269889832, 'acc-ls-test': 0.9733999967575073, 'acc-ls-train': 0.9819499850273132, 'acc-oracle': 0.9745000004768372, 'gold-standard': 0.9620000123977661}
{'n_target': 500, 'pi_target': 0.5, 'iter': 8, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9836500287055969, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9946500062942505, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9836500287055969, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9819999933242798}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 5, 'acc-pilot-test': 0.9092000126838684, 'acc-pilot-train': 0.9959499835968018, 'acc-rw-test': 0.9476000070571899, 'acc-rw-train': 0.9727500081062317, 'acc-ls-test': 0.9617999792098999, 'acc-ls-train': 0.8848999738693237, 'acc-oracle': 0.9552000164985657, 'gold-standard': 0.9829999804496765}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 18, 'acc-pilot-test': 0.9718000292778015, 'acc-pilot-train': 0.9902999997138977, 'acc-rw-test': 0.9692500233650208, 'acc-rw-train': 0.9912999868392944, 'acc-ls-test': 0.9717000126838684, 'acc-ls-train': 0.9902499914169312, 'acc-oracle': 0.9718000292778015, 'gold-standard': 0.9700000286102295}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 17, 'acc-pilot-test': 0.8740000128746033, 'acc-pilot-train': 0.9947500228881836, 'acc-rw-test': 0.9380000233650208, 'acc-rw-train': 0.9534500241279602, 'acc-ls-test': 0.9639999866485596, 'acc-ls-train': 0.9168000221252441, 'acc-oracle': 0.9559999704360962, 'gold-standard': 0.9819999933242798}
{'n_target': 500, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9520000219345093, 'acc-pilot-train': 0.9955499768257141, 'acc-rw-test': 0.9599999785423279, 'acc-rw-train': 0.953499972820282, 'acc-ls-test': 0.9700000286102295, 'acc-ls-train': 0.972599983215332, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.972000002861023}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 14, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9875500202178955, 'acc-rw-test': 0.9639999866485596, 'acc-rw-train': 0.9834499955177307, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9905499815940857, 'acc-oracle': 0.9779999852180481, 'gold-standard': 0.9670000076293945}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 11, 'acc-pilot-test': 0.9714000225067139, 'acc-pilot-train': 0.9919000267982483, 'acc-rw-test': 0.9764000177383423, 'acc-rw-train': 0.9955000281333923, 'acc-ls-test': 0.9718000292778015, 'acc-ls-train': 0.9919000267982483, 'acc-oracle': 0.9714000225067139, 'gold-standard': 0.9739999771118164}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 9, 'acc-pilot-test': 0.9620000123977661, 'acc-pilot-train': 0.9900000095367432, 'acc-rw-test': 0.972000002861023, 'acc-rw-train': 0.9939500093460083, 'acc-ls-test': 0.9670000076293945, 'acc-ls-train': 0.9891499876976013, 'acc-oracle': 0.9639999866485596, 'gold-standard': 0.9620000123977661}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.8930000066757202, 'acc-pilot-train': 0.9955000281333923, 'acc-rw-test': 0.9610000252723694, 'acc-rw-train': 0.9764500260353088, 'acc-ls-test': 0.9660000205039978, 'acc-ls-train': 0.9023000001907349, 'acc-oracle': 0.9559999704360962, 'gold-standard': 0.9860000014305115}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 16, 'acc-pilot-test': 0.9769999980926514, 'acc-pilot-train': 0.9904000163078308, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9939500093460083, 'acc-ls-test': 0.9769999980926514, 'acc-ls-train': 0.9904000163078308, 'acc-oracle': 0.9769999980926514, 'gold-standard': 0.9610000252723694}
{'n_target': 500, 'pi_target': 0.5, 'iter': 0, 'acc-pilot-test': 0.9760000109672546, 'acc-pilot-train': 0.9916499853134155, 'acc-rw-test': 0.9620000123977661, 'acc-rw-train': 0.9944999814033508, 'acc-ls-test': 0.9760000109672546, 'acc-ls-train': 0.9916499853134155, 'acc-oracle': 0.9760000109672546, 'gold-standard': 0.9629999995231628}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 10, 'acc-pilot-test': 0.949999988079071, 'acc-pilot-train': 0.9940500259399414, 'acc-rw-test': 0.9610000252723694, 'acc-rw-train': 0.9841499924659729, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9771000146865845, 'acc-oracle': 0.9599999785423279, 'gold-standard': 0.9639999866485596}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 6, 'acc-pilot-test': 0.970300018787384, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9639000296592712, 'acc-rw-train': 0.9869999885559082, 'acc-ls-test': 0.974399983882904, 'acc-ls-train': 0.9921000003814697, 'acc-oracle': 0.9732999801635742, 'gold-standard': 0.9739999771118164}
{'n_target': 500, 'pi_target': 0.1, 'iter': 18, 'acc-pilot-test': 0.8999999761581421, 'acc-pilot-train': 0.9959999918937683, 'acc-rw-test': 0.9700000286102295, 'acc-rw-train': 0.9466000199317932, 'acc-ls-test': 0.949999988079071, 'acc-ls-train': 0.9640499949455261, 'acc-oracle': 0.9440000057220459, 'gold-standard': 0.9810000061988831}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 15, 'acc-pilot-test': 0.9706000089645386, 'acc-pilot-train': 0.987500011920929, 'acc-rw-test': 0.9677000045776367, 'acc-rw-train': 0.9833999872207642, 'acc-ls-test': 0.9704999923706055, 'acc-ls-train': 0.987500011920929, 'acc-oracle': 0.9706000089645386, 'gold-standard': 0.9660000205039978}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 5, 'acc-pilot-test': 0.9679999947547913, 'acc-pilot-train': 0.9891999959945679, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9944499731063843, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9891999959945679, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.9750000238418579}
{'n_target': 500, 'pi_target': 0.4, 'iter': 15, 'acc-pilot-test': 0.9440000057220459, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9660000205039978, 'acc-rw-train': 0.9827499985694885, 'acc-ls-test': 0.9559999704360962, 'acc-ls-train': 0.9857500195503235, 'acc-oracle': 0.949999988079071, 'gold-standard': 0.9679999947547913}
{'n_target': 500, 'pi_target': 0.2, 'iter': 1, 'acc-pilot-test': 0.9380000233650208, 'acc-pilot-train': 0.9939000010490417, 'acc-rw-test': 0.9580000042915344, 'acc-rw-train': 0.9627000093460083, 'acc-ls-test': 0.9520000219345093, 'acc-ls-train': 0.9648000001907349, 'acc-oracle': 0.9539999961853027, 'gold-standard': 0.9789999723434448}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 9, 'acc-pilot-test': 0.9580000042915344, 'acc-pilot-train': 0.9945999979972839, 'acc-rw-test': 0.9602000117301941, 'acc-rw-train': 0.9829000234603882, 'acc-ls-test': 0.9697999954223633, 'acc-ls-train': 0.9884999990463257, 'acc-oracle': 0.9682000279426575, 'gold-standard': 0.9700000286102295}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 10, 'acc-pilot-test': 0.97079998254776, 'acc-pilot-train': 0.9927499890327454, 'acc-rw-test': 0.9679999947547913, 'acc-rw-train': 0.9857000112533569, 'acc-ls-test': 0.972599983215332, 'acc-ls-train': 0.9855999946594238, 'acc-oracle': 0.9742000102996826, 'gold-standard': 0.9559999704360962}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 2, 'acc-pilot-test': 0.9575999975204468, 'acc-pilot-train': 0.987500011920929, 'acc-rw-test': 0.9624000191688538, 'acc-rw-train': 0.9861500263214111, 'acc-ls-test': 0.9652000069618225, 'acc-ls-train': 0.9907500147819519, 'acc-oracle': 0.9631999731063843, 'gold-standard': 0.9779999852180481}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 13, 'acc-pilot-test': 0.9599999785423279, 'acc-pilot-train': 0.9894499778747559, 'acc-rw-test': 0.9610000252723694, 'acc-rw-train': 0.9894000291824341, 'acc-ls-test': 0.9670000076293945, 'acc-ls-train': 0.9886500239372253, 'acc-oracle': 0.9629999995231628, 'gold-standard': 0.9660000205039978}
{'n_target': 1000, 'pi_target': 0.2, 'iter': 6, 'acc-pilot-test': 0.9330000281333923, 'acc-pilot-train': 0.9889500141143799, 'acc-rw-test': 0.949999988079071, 'acc-rw-train': 0.9901999831199646, 'acc-ls-test': 0.9610000252723694, 'acc-ls-train': 0.9372000098228455, 'acc-oracle': 0.9589999914169312, 'gold-standard': 0.9760000109672546}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 3, 'acc-pilot-test': 0.9340000152587891, 'acc-pilot-train': 0.9876499772071838, 'acc-rw-test': 0.9549999833106995, 'acc-rw-train': 0.9452499747276306, 'acc-ls-test': 0.9613999724388123, 'acc-ls-train': 0.8148499727249146, 'acc-oracle': 0.9611999988555908, 'gold-standard': 0.9760000109672546}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 13, 'acc-pilot-test': 0.9318000078201294, 'acc-pilot-train': 0.9904000163078308, 'acc-rw-test': 0.9589999914169312, 'acc-rw-train': 0.9887999892234802, 'acc-ls-test': 0.9603999853134155, 'acc-ls-train': 0.9256500005722046, 'acc-oracle': 0.9620000123977661, 'gold-standard': 0.9760000109672546}
{'n_target': 500, 'pi_target': 0.3, 'iter': 16, 'acc-pilot-test': 0.9599999785423279, 'acc-pilot-train': 0.9917500019073486, 'acc-rw-test': 0.9700000286102295, 'acc-rw-train': 0.9904500246047974, 'acc-ls-test': 0.9620000123977661, 'acc-ls-train': 0.9782000184059143, 'acc-oracle': 0.9660000205039978, 'gold-standard': 0.9760000109672546}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 12, 'acc-pilot-test': 0.9513999819755554, 'acc-pilot-train': 0.9847999811172485, 'acc-rw-test': 0.9750999808311462, 'acc-rw-train': 0.9832000136375427, 'acc-ls-test': 0.9610999822616577, 'acc-ls-train': 0.9853000044822693, 'acc-oracle': 0.9577000141143799, 'gold-standard': 0.9649999737739563}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 19, 'acc-pilot-test': 0.9710000157356262, 'acc-pilot-train': 0.9876999855041504, 'acc-rw-test': 0.968999981880188, 'acc-rw-train': 0.9934999942779541, 'acc-ls-test': 0.9710000157356262, 'acc-ls-train': 0.9876999855041504, 'acc-oracle': 0.9710000157356262, 'gold-standard': 0.9789999723434448}
{'n_target': 500, 'pi_target': 0.3, 'iter': 2, 'acc-pilot-test': 0.9539999961853027, 'acc-pilot-train': 0.993399977684021, 'acc-rw-test': 0.9679999947547913, 'acc-rw-train': 0.9859499931335449, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9779999852180481, 'acc-oracle': 0.972000002861023, 'gold-standard': 0.9769999980926514}
{'n_target': 500, 'pi_target': 0.2, 'iter': 5, 'acc-pilot-test': 0.9380000233650208, 'acc-pilot-train': 0.9944000244140625, 'acc-rw-test': 0.9660000205039978, 'acc-rw-train': 0.9779999852180481, 'acc-ls-test': 0.9660000205039978, 'acc-ls-train': 0.9346500039100647, 'acc-oracle': 0.9679999947547913, 'gold-standard': 0.972000002861023}
{'n_target': 1000, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.9470000267028809, 'acc-pilot-train': 0.9945999979972839, 'acc-rw-test': 0.9800000190734863, 'acc-rw-train': 0.9768499732017517, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9641500115394592, 'acc-oracle': 0.9610000252723694, 'gold-standard': 0.984000027179718}
{'n_target': 500, 'pi_target': 0.1, 'iter': 15, 'acc-pilot-test': 0.8539999723434448, 'acc-pilot-train': 0.9941499829292297, 'acc-rw-test': 0.9200000166893005, 'acc-rw-train': 0.9775999784469604, 'acc-ls-test': 0.9319999814033508, 'acc-ls-train': 0.9375500082969666, 'acc-oracle': 0.9160000085830688, 'gold-standard': 0.9769999980926514}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 8, 'acc-pilot-test': 0.9562000036239624, 'acc-pilot-train': 0.9950000047683716, 'acc-rw-test': 0.9664000272750854, 'acc-rw-train': 0.9864500164985657, 'acc-ls-test': 0.9746000170707703, 'acc-ls-train': 0.9886000156402588, 'acc-oracle': 0.9684000015258789, 'gold-standard': 0.9779999852180481}
